mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1511000633239746,0.0021003686024206594,0.003613853454589844,0.00043881892823752753,0.8,0.0,0.05,7,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9565972222222222,0.8725694444444444,0.9274305555555556,0.8340277777777777,0.8777777777777778,0.8936805555555555,0.04325413435602304,438,0.9983072916666667,0.9984592013888889,0.9983940972222222,0.9983289930555556,0.997829861111111,0.9982638888888887,0.0002234294735457409
0.19541001319885254,0.0019118519430448386,0.004060220718383789,0.0003498216748971749,0.8,0.0,0.05,7,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9520833333333334,0.8590277777777777,0.9256944444444445,0.8371527777777777,0.8982638888888889,0.8944444444444445,0.04207152841395738,412,0.9971788194444444,0.998611111111111,0.9981553819444445,0.9986762152777777,0.99765625,0.9980555555555556,0.0005713032310848288
0.2107255458831787,0.0031094794842051695,0.0039899349212646484,0.00012885080595435454,0.8,0.0,0.05,7,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.9520833333333333,0.8694444444444444,0.9236111111111113,0.8315972222222222,0.8795138888888888,0.89125,0.04223649703868407,550,0.9994574652777778,0.9991753472222222,0.9995659722222222,0.999609375,0.9991319444444444,0.9993880208333333,0.00019813736476586425
0.05751237869262695,0.0009080455288430806,0.0029314041137695314,0.00026029930327714474,0.8,0.0,0.1,3,1,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9427083333333333,0.8815972222222221,0.9340277777777778,0.8687499999999999,0.8756944444444444,0.9005555555555554,0.03126126340227108,225,0.9982638888888888,0.998828125,0.9990234375,0.9989583333333334,0.9986762152777778,0.9987499999999999,0.00027056332249149166
0.056143999099731445,0.0003286972075006942,0.002675294876098633,0.00022878277144758362,0.8,0.0,0.1,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.951388888888889,0.8951388888888888,0.9440972222222223,0.8739583333333334,0.8736111111111111,0.9076388888888889,0.033739567431931135,16,0.9972439236111111,0.9991753472222221,0.9989149305555556,0.9993272569444444,0.9984375,0.9986197916666667,0.0007513320459475214
0.10934205055236816,0.002293030778516012,0.003392314910888672,0.0001653475458329001,0.8,0.0,0.1,3,1,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.9354166666666667,0.8645833333333333,0.9243055555555555,0.8562500000000001,0.8809027777777778,0.8922916666666667,0.03187825267838812,510,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,4.965068306494546e-17
0.10840306282043458,0.0014076672313908284,0.0035094261169433595,0.00024305384864224325,0.8,0.0,0.1,3,1,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.9517361111111111,0.8888888888888888,0.93125,0.8697916666666666,0.8788194444444444,0.9040972222222223,0.031792664782157205,108,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,7.021666937153402e-17
0.1571432590484619,0.0004929553657544298,0.004314422607421875,0.0005291219610189493,0.8,0.0,0.1,3,1,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",0.9343750000000001,0.8590277777777777,0.9260416666666667,0.8451388888888889,0.8885416666666667,0.890625,0.03532736562985812,576,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,7.021666937153402e-17
0.1579137325286865,0.0009263864312712218,0.004161977767944336,0.0002988888034288717,0.8,0.0,0.1,3,1,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",0.9416666666666668,0.8826388888888889,0.9315972222222222,0.8677083333333334,0.884375,0.9015972222222223,0.029359974486566777,186,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05722079277038574,0.0008033600626432131,0.0029148101806640626,0.00017114977629733113,0.8,0.0,0.1,3,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9326388888888889,0.8597222222222222,0.9315972222222223,0.8440972222222223,0.8909722222222222,0.8918055555555556,0.036212864120057926,527,0.9945963541666666,0.9969401041666667,0.9969184027777778,0.9974826388888889,0.9969618055555556,0.9965798611111112,0.0010138613901807755
0.05680990219116211,0.001050587934323374,0.002772235870361328,0.0001716900907449527,0.8,0.0,0.1,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9524305555555556,0.8923611111111112,0.9333333333333333,0.8628472222222221,0.8927083333333333,0.9067361111111112,0.032015771817367304,31,0.9972222222222222,0.9974826388888889,0.9971137152777778,0.9983506944444444,0.9960720486111111,0.997248263888889,0.0007311017230563638
0.10567798614501953,0.000656424839186306,0.0037368297576904296,0.0001817912883218017,0.8,0.0,0.1,3,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.928125,0.8611111111111112,0.9100694444444445,0.8395833333333333,0.8940972222222222,0.8865972222222223,0.032222970537287725,729,0.9998697916666667,0.9997395833333332,0.9998914930555555,0.9999348958333334,0.9998263888888889,0.9998524305555556,6.639348324994582e-05
0.10466060638427735,0.0005406365652801251,0.0032354354858398437,0.0002691225410423314,0.8,0.0,0.1,3,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.945138888888889,0.8680555555555556,0.920138888888889,0.85625,0.8916666666666667,0.89625,0.03279248728325171,347,0.9999131944444444,0.9999131944444444,0.9999348958333333,1.0,0.9998480902777778,0.9999218750000001,4.871949722362417e-05
0.1549098014831543,0.001701528883501093,0.004111099243164063,0.00023987513034899127,0.8,0.0,0.1,3,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.9249999999999999,0.8565972222222222,0.9138888888888889,0.83125,0.8975694444444444,0.8848611111111111,0.035463340704883044,797,1.0,1.0,1.0,1.0,0.9999782986111111,0.9999956597222223,8.680555555562464e-06
0.15556955337524414,0.00153134361364088,0.0038570404052734376,0.00012159362493767604,0.8,0.0,0.1,3,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.9385416666666667,0.8638888888888888,0.9111111111111111,0.8527777777777777,0.8940972222222222,0.8920833333333332,0.03119083906146205,518,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.055896425247192384,0.000947724625388275,0.0025722026824951173,0.00018767517012979002,0.8,0.0,0.1,3,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9340277777777778,0.8680555555555555,0.9204861111111111,0.8361111111111111,0.8934027777777778,0.8904166666666666,0.03539528221509782,583,0.9871744791666667,0.9914713541666668,0.9903645833333333,0.9918185763888889,0.9891059027777778,0.9899869791666667,0.0016962991649363667
0.0577387809753418,0.001174962897410625,0.003172636032104492,0.00018411398352303162,0.8,0.0,0.1,3,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9402777777777778,0.867013888888889,0.9145833333333333,0.8357638888888889,0.8802083333333334,0.8875694444444443,0.036519723446615575,699,0.9922309027777777,0.9940538194444445,0.993923611111111,0.9960069444444445,0.9938368055555555,0.9940104166666666,0.0011993625533326076
0.10529232025146484,0.0010393628517560373,0.0036632061004638673,0.00021596873489792054,0.8,0.0,0.1,3,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.9347222222222222,0.8597222222222222,0.9225694444444444,0.8357638888888889,0.8947916666666668,0.8895138888888889,0.037258352075510766,628,0.9970920138888889,0.998611111111111,0.9985894097222222,0.9988932291666668,0.9979600694444445,0.9982291666666667,0.000645316259928365
0.10676884651184082,0.0010187525729743407,0.0038205623626708985,0.000337562976495912,0.8,0.0,0.1,3,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9322916666666667,0.8690972222222222,0.9125,0.8232638888888888,0.8958333333333333,0.8865972222222223,0.03784601170337312,729,0.9990885416666667,0.9993055555555556,0.9994574652777778,0.9996310763888888,0.9990017361111111,0.9992968750000001,0.00023154476854770427
0.15410637855529785,0.0012143845119102607,0.004019737243652344,0.00012041521465048679,0.8,0.0,0.1,3,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9333333333333333,0.85625,0.913888888888889,0.8222222222222222,0.8965277777777777,0.8844444444444445,0.04017371614794684,807,0.9994357638888889,0.9993706597222223,0.9995659722222222,0.9996310763888888,0.9991536458333334,0.9994314236111113,0.00016663501580248112
0.15327587127685546,0.0008799820220259273,0.004139375686645508,0.00020012989025566002,0.8,0.0,0.1,3,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.9326388888888889,0.8638888888888889,0.9135416666666667,0.8184027777777777,0.8944444444444445,0.8845833333333333,0.040133001298306596,803,0.9998914930555556,0.9996961805555555,0.9999782986111111,0.9999782986111111,0.9997612847222223,0.9998611111111112,0.0001145043919988912
0.08101696968078613,0.0010500599233268803,0.003637075424194336,0.0003584950423913678,0.8,0.0,0.1,5,1,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9520833333333333,0.8645833333333334,0.9395833333333333,0.875,0.8871527777777778,0.9036805555555556,0.035372794177181324,119,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07996306419372559,0.0007314706501428607,0.003360271453857422,0.00020773551855721511,0.8,0.0,0.1,5,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.9680555555555556,0.8680555555555556,0.9461805555555556,0.8614583333333333,0.8659722222222223,0.9019444444444444,0.04562695539527019,170,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1461512565612793,0.0008563375981623613,0.003531789779663086,0.00020955062338949158,0.8,0.0,0.1,5,1,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.953125,0.8663194444444444,0.9302083333333333,0.8680555555555555,0.8954861111111111,0.9026388888888889,0.03427883574812474,152,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,4.965068306494546e-17
0.14710865020751954,0.001108327743923538,0.003547477722167969,0.00043839212326189663,0.8,0.0,0.1,5,1,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.9618055555555556,0.8708333333333333,0.9385416666666666,0.8645833333333334,0.8760416666666666,0.9023611111111112,0.03989122459116435,160,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.20784173011779786,0.0006595128270859646,0.004160881042480469,0.0003086712447928549,0.8,0.0,0.1,5,1,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",0.9482638888888889,0.8697916666666666,0.9309027777777777,0.8565972222222222,0.9010416666666666,0.9013194444444445,0.03485142627756068,198,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,4.965068306494546e-17
0.20978407859802245,0.0020073354976160034,0.003920555114746094,9.079560493663873e-05,0.8,0.0,0.1,5,1,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",0.9590277777777778,0.8694444444444445,0.9381944444444444,0.8614583333333333,0.8826388888888889,0.9021527777777777,0.03909074596056063,167,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,4.965068306494546e-17
0.07492032051086425,0.0008785861815231842,0.0029038429260253907,0.0002896292805430718,0.8,0.0,0.1,5,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9479166666666666,0.859375,0.9225694444444444,0.826736111111111,0.8902777777777777,0.8893749999999999,0.04325145844254745,630,0.9996093749999999,0.9995225694444445,0.9997829861111112,0.9995225694444444,0.9993489583333331,0.9995572916666665,0.00014104233341388179
0.07612333297729493,0.0010711120029440286,0.0030137062072753905,0.00028168368015762545,0.8,0.0,0.1,5,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9517361111111111,0.8805555555555556,0.9371527777777777,0.848611111111111,0.8715277777777778,0.8979166666666668,0.03966062142699368,306,0.9998480902777778,0.999782986111111,0.9999131944444446,1.0,0.9998480902777778,0.9998784722222223,7.340075748826029e-05
0.13552479743957518,0.0012244309783752967,0.003375720977783203,0.00014612078557276078,0.8,0.0,0.1,5,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9434027777777778,0.8642361111111112,0.9138888888888889,0.8295138888888888,0.9006944444444445,0.8903472222222222,0.03964505421958805,591,1.0,0.9999565972222222,1.0,1.0,0.9999565972222222,0.9999826388888888,2.1262931795009787e-05
0.13917779922485352,0.001002171560610791,0.003714752197265625,0.0002543254422158086,0.8,0.0,0.1,5,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9479166666666666,0.8784722222222222,0.9302083333333333,0.8392361111111111,0.8784722222222223,0.8948611111111111,0.039231747544967936,396,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,4.965068306494546e-17
0.18760366439819337,0.002017525782266727,0.0038016796112060546,9.980688115135816e-05,0.8,0.0,0.1,5,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.9440972222222221,0.8631944444444445,0.9145833333333333,0.8243055555555556,0.8989583333333333,0.8890277777777778,0.04157083887849419,643,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,4.965068306494546e-17
0.1949859619140625,0.0014741154376329865,0.0038854122161865235,8.536818186903342e-05,0.8,0.0,0.1,5,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.9454861111111111,0.8760416666666666,0.9270833333333333,0.8354166666666667,0.8809027777777778,0.892986111111111,0.03915669199227352,474,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07031559944152832,0.0013820871721308475,0.0026686668395996095,0.00017762407519068824,0.8,0.0,0.1,5,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9482638888888888,0.8614583333333333,0.9260416666666667,0.8197916666666667,0.8833333333333333,0.8877777777777778,0.04573242258298415,691,0.9929687500000001,0.9957899305555555,0.9953124999999999,0.9960503472222222,0.993337673611111,0.9946918402777778,0.0012836953948290079
0.07268681526184081,0.00021936756516485094,0.0028700828552246094,0.0001881204477614045,0.8,0.0,0.1,5,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9506944444444445,0.8670138888888889,0.9208333333333333,0.8378472222222222,0.8847222222222222,0.8922222222222222,0.0397138442990898,511,0.9973307291666667,0.9982638888888888,0.9982421875,0.9984375,0.9982855902777779,0.9981119791666668,0.0003966073542208647
0.12477760314941407,0.001221209709657175,0.0033698081970214844,0.00024049465372183676,0.8,0.0,0.1,5,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.9500000000000001,0.8590277777777778,0.9270833333333334,0.81875,0.8840277777777777,0.8877777777777778,0.046951018606076596,691,0.9980251736111111,0.9990234374999999,0.9991536458333333,0.9994791666666666,0.9984157986111111,0.9988194444444444,0.0005258009625315025
0.13039207458496094,0.001345205339966761,0.003530597686767578,0.0001410540088946175,0.8,0.0,0.1,5,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9493055555555556,0.8656250000000001,0.91875,0.8340277777777778,0.8854166666666665,0.890625,0.04022386238215161,576,0.9997178819444446,0.999609375,0.9998046875,0.9998480902777778,0.9995659722222222,0.9997092013888889,0.00010859371530551839
0.1745966911315918,0.0015800829352265765,0.0039031982421875,0.00025175513599214494,0.8,0.0,0.1,5,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9427083333333334,0.8569444444444445,0.921875,0.8204861111111111,0.8885416666666667,0.8861111111111111,0.04392162105724578,749,0.999609375,0.999609375,0.9998046875,0.9999131944444445,0.999435763888889,0.9996744791666666,0.00016697381997975725
0.1857685089111328,0.003799070054718549,0.004019689559936523,0.0003051263575467769,0.8,0.0,0.1,5,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.9458333333333333,0.8649305555555556,0.9142361111111111,0.8267361111111111,0.884375,0.8872222222222224,0.04081325091949039,705,0.9999131944444444,0.999826388888889,0.9999782986111111,0.9999565972222222,0.9999348958333333,0.9999218750000001,5.244377592702065e-05
0.09765372276306153,0.0005957854004463303,0.003171205520629883,0.0002612239991984562,0.8,0.0,0.1,7,1,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9444444444444444,0.859375,0.9399305555555556,0.8697916666666665,0.8989583333333334,0.9025000000000001,0.0349357324416502,155,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,7.021666937153402e-17
0.09763679504394532,0.0009441364124560687,0.0028556346893310546,0.0001096008522550205,0.8,0.0,0.1,7,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.9579861111111111,0.8805555555555555,0.9416666666666667,0.8663194444444445,0.882986111111111,0.9059027777777778,0.03667758149834719,47,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,4.965068306494546e-17
0.16703410148620607,0.0019267548342234554,0.004012155532836914,0.0009446597509656926,0.8,0.0,0.1,7,1,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.9489583333333333,0.8572916666666667,0.9315972222222222,0.8510416666666666,0.9024305555555555,0.898263888888889,0.03900528216840686,296,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,4.965068306494546e-17
0.17290573120117186,0.002393354949045993,0.0039615631103515625,8.168235830013181e-05,0.8,0.0,0.1,7,1,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.9520833333333334,0.8822916666666667,0.9402777777777778,0.8600694444444444,0.8812500000000001,0.9031944444444445,0.03617609004219141,138,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,7.021666937153402e-17
0.22756781578063964,0.004071042905637923,0.004069471359252929,8.803860348183662e-05,0.8,0.0,0.1,7,1,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",0.945486111111111,0.8618055555555555,0.9298611111111111,0.8475694444444445,0.9072916666666666,0.8984027777777778,0.037970682932305516,293,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,7.021666937153402e-17
0.23229551315307617,0.003285274014972039,0.0040528297424316405,4.46020947505265e-05,0.8,0.0,0.1,7,1,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",0.9496527777777778,0.8791666666666667,0.9395833333333332,0.8541666666666666,0.8857638888888888,0.9016666666666666,0.036757961890530315,183,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,8.599750569898517e-17
0.08411655426025391,0.0007747186325704704,0.0027626514434814452,7.598854571428238e-05,0.8,0.0,0.1,7,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9527777777777778,0.8572916666666667,0.9270833333333334,0.8291666666666666,0.9027777777777778,0.8938194444444445,0.045115592278797245,432,0.9997178819444443,0.9995442708333333,0.9998046875,0.9997395833333333,0.9994140625,0.999644097222222,0.00014368876178164828
0.08804206848144532,0.0011007913335086533,0.0029114723205566407,0.00021897858600132628,0.8,0.0,0.1,7,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9541666666666667,0.8725694444444445,0.9315972222222222,0.8482638888888888,0.8802083333333334,0.8973611111111112,0.03928960218055375,317,0.9999782986111111,0.9998914930555556,1.0,0.9999782986111111,0.9998914930555556,0.9999479166666667,4.674622228413728e-05
0.14508213996887206,0.0012721900067242887,0.003652143478393555,0.000307304675583844,0.8,0.0,0.1,7,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9489583333333333,0.8548611111111111,0.9246527777777778,0.8315972222222222,0.8979166666666667,0.8915972222222223,0.043295367093124364,538,1.0,0.9999782986111111,1.0,1.0,0.9999782986111111,0.9999913194444444,1.0631465897504894e-05
0.15068268775939941,0.0018824725510661292,0.003408193588256836,6.735449342505665e-05,0.8,0.0,0.1,7,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.94375,0.8729166666666666,0.9270833333333333,0.8340277777777778,0.8892361111111112,0.8934027777777777,0.039068286608431105,452,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,7.021666937153402e-17
0.1974956512451172,0.0017635800500990111,0.004042434692382813,0.00019253166964600674,0.8,0.0,0.1,7,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.9489583333333333,0.8482638888888889,0.9201388888888888,0.8298611111111112,0.8968750000000001,0.8888194444444444,0.044234203255561405,653,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2087421417236328,0.002681491009719374,0.00422825813293457,0.00014701165664708632,0.8,0.0,0.1,7,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.9399305555555555,0.8711805555555556,0.9236111111111112,0.828125,0.8885416666666667,0.8902777777777778,0.03951504831339417,595,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07401528358459472,0.0008811697373114029,0.003053617477416992,0.0003133058684046938,0.8,0.0,0.1,7,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9440972222222223,0.859375,0.929861111111111,0.8256944444444444,0.8795138888888889,0.8877083333333333,0.04398229775070988,695,0.993359375,0.9956597222222221,0.9952256944444444,0.9960286458333334,0.9939453125,0.99484375,0.0010223726760787437
0.0801058292388916,0.0009676081598407262,0.0030548095703125,0.00012908461871486196,0.8,0.0,0.1,7,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9454861111111111,0.8663194444444444,0.9243055555555556,0.8347222222222221,0.8774305555555555,0.8896527777777777,0.040073355769046796,621,0.9980251736111112,0.9988498263888888,0.9981987847222222,0.9985243055555556,0.9986328125,0.9984461805555556,0.0002974278072744502
